Store,Dept,Date,Predicted_Weekly_Sales
1,24,2013-02-08,6730.3047
1,24,2013-02-15,7240.0156
1,24,2013-02-22,6536.839
1,24,2013-03-01,5930.5776
1,24,2013-03-08,5720.0093
1,24,2013-03-15,6108.394
1,24,2013-03-22,6463.44
1,24,2013-03-29,6168.776
1,24,2013-04-05,6220.708
1,24,2013-04-12,5900.889
1,24,2013-04-19,5761.9126
1,24,2013-04-26,5729.516
1,24,2013-05-03,6843.8896
1,24,2013-05-10,7089.1094
1,24,2013-05-17,7101.1577
1,24,2013-05-24,7719.58
1,24,2013-05-31,6763.0635
1,24,2013-06-07,7028.7847
1,24,2013-06-14,6881.874
1,24,2013-06-21,6834.262
1,24,2013-06-28,6682.3306
1,24,2013-07-05,7776.1665
1,24,2013-07-12,6995.675
1,24,2013-07-19,7091.414
1,24,2013-07-26,6906.01
1,25,2012-11-02,8918.269
1,25,2012-11-09,9704.344
1,25,2012-11-16,9474.172
1,25,2012-11-23,12651.673
1,25,2012-11-30,12243.818
1,25,2012-12-07,10175.328
1,25,2012-12-14,11582.779
1,25,2012-12-21,15958.046
1,25,2012-12-28,8603.873
1,25,2013-01-04,6662.521
1,25,2013-01-11,7116.522
1,25,2013-01-18,6695.003
1,25,2013-01-25,7026.9336
1,25,2013-02-01,9374.146
1,25,2013-02-08,9567.909
1,25,2013-02-15,10077.621
1,25,2013-02-22,9727.376
1,25,2013-03-01,9466.767
1,25,2013-03-08,8910.548
1,25,2013-03-15,9298.935
1,25,2013-03-22,9653.977
1,25,2013-03-29,9359.314
1,25,2013-04-05,9320.315
1,25,2013-04-12,9091.428
1,25,2013-04-19,8952.451
1,25,2013-04-26,8920.055
1,25,2013-05-03,9479.987
1,25,2013-05-10,9816.135
1,25,2013-05-17,9828.183
1,25,2013-05-24,10946.399
1,25,2013-05-31,9903.75
1,25,2013-06-07,10078.542
1,25,2013-06-14,10022.561
1,25,2013-06-21,9974.949
1,25,2013-06-28,9823.017
1,25,2013-07-05,10825.925
1,25,2013-07-12,9722.699
1,25,2013-07-19,9681.652
1,25,2013-07-26,9496.249
1,26,2012-11-02,7204.141
1,26,2012-11-09,7820.3
1,26,2012-11-16,7590.128
1,26,2012-11-23,11051.122
1,26,2012-11-30,10643.268
1,26,2012-12-07,8574.777
1,26,2012-12-14,9812.312
1,26,2012-12-21,14187.579
1,26,2012-12-28,6833.408
1,26,2013-01-04,5864.275
1,26,2013-01-11,6148.358
1,26,2013-01-18,5726.839
1,26,2013-01-25,5777.9297
1,26,2013-02-01,7515.358
1,26,2013-02-08,7682.395
1,26,2013-02-15,7911.266
1,26,2013-02-22,7400.648
1,26,2013-03-01,7447.604
1,26,2013-03-08,6864.658
1,26,2013-03-15,6972.203
1,26,2013-03-22,7327.249
1,26,2013-03-29,7032.585
1,26,2013-04-05,7444.345
1,26,2013-04-12,6764.698
1,26,2013-04-19,6625.7217
1,26,2013-04-26,6593.325
1,26,2013-05-03,8140.413
1,26,2013-05-10,8306.643
1,26,2013-05-17,8037.8516
1,26,2013-05-24,9145.56
1,26,2013-05-31,7932.9937
1,26,2013-06-07,8558.542
1,26,2013-06-14,8051.805
1,26,2013-06-21,8004.1934
1,26,2013-06-28,7852.258
1,26,2013-07-05,9305.925
1,26,2013-07-12,7842.5425
1,26,2013-07-19,7801.4956
1,26,2013-07-26,7616.0903
1,27,2012-11-02,1145.0975
1,27,2012-11-09,1761.2556
1,27,2012-11-16,1368.7548
1,27,2012-11-23,2777.5876
1,27,2012-11-30,3574.5469
1,27,2012-12-07,2070.9304
1,27,2012-12-14,3543.7678
1,27,2012-12-21,7749.523
1,27,2012-12-28,1005.50275
1,27,2013-01-04,255.04312
1,27,2013-01-11,695.5694
1,27,2013-01-18,274.04993
1,27,2013-01-25,325.1407
1,27,2013-02-01,1717.7131
1,27,2013-02-08,1884.7504
1,27,2013-02-15,2113.621
1,27,2013-02-22,1637.9547
1,27,2013-03-01,1684.9119
1,27,2013-03-08,1101.9663
1,27,2013-03-15,1209.5116
1,27,2013-03-22,1564.5562
1,27,2013-03-29,1403.3157
1,27,2013-04-05,1525.2091
1,27,2013-04-12,1002.0066
1,27,2013-04-19,863.02966
1,27,2013-04-26,830.6327
1,27,2013-05-03,1930.4785
1,27,2013-05-10,2096.708
1,27,2013-05-17,1827.9161
1,27,2013-05-24,1591.2252
1,27,2013-05-31,1856.483
1,27,2013-06-07,2023.8346
1,27,2013-06-14,1841.87
1,27,2013-06-21,1794.2584
1,27,2013-06-28,1775.7489
1,27,2013-07-05,1951.4507
1,27,2013-07-12,1632.6096
1,27,2013-07-19,1591.562
1,27,2013-07-26,1406.1582
1,28,2012-11-02,934.89215
1,28,2012-11-09,1551.05
1,28,2012-11-16,1158.5493
1,28,2012-11-23,2567.3835
1,28,2012-11-30,3364.3416
1,28,2012-12-07,1860.7266
1,28,2012-12-14,3333.5632
1,28,2012-12-21,7539.318
1,28,2012-12-28,795.2982
1,28,2013-01-04,44.83797
1,28,2013-01-11,485.36435
1,28,2013-01-18,63.844627
1,28,2013-01-25,114.9354
1,28,2013-02-01,1507.5078
1,28,2013-02-08,1674.5457
1,28,2013-02-15,1903.4159
1,28,2013-02-22,1427.7499
1,28,2013-03-01,1474.707
1,28,2013-03-08,891.7611
1,28,2013-03-15,999.3063
1,28,2013-03-22,1354.3511
1,28,2013-03-29,1193.1097
1,28,2013-04-05,1315.0035
1,28,2013-04-12,791.8015
1,28,2013-04-19,652.82434
1,28,2013-04-26,620.42737
1,28,2013-05-03,1720.274
1,28,2013-05-10,1886.5035
1,28,2013-05-17,1617.712
1,28,2013-05-24,1381.0205
1,28,2013-05-31,1646.2787
1,28,2013-06-07,1813.63
1,28,2013-06-14,1631.6654
1,28,2013-06-21,1584.0538
1,28,2013-06-28,1565.5443
1,28,2013-07-05,1741.2463
1,28,2013-07-12,1422.405
1,28,2013-07-19,1381.3572
1,28,2013-07-26,1195.9537
1,29,2012-11-02,4080.9712
1,29,2012-11-09,4752.8633
1,29,2012-11-16,4360.3633
1,29,2012-11-23,6637.5205
1,29,2012-11-30,7334.131
1,29,2012-12-07,5517.126
1,29,2012-12-14,7190.2993
1,29,2012-12-21,11295.705
1,29,2012-12-28,4551.688
1,29,2013-01-04,3201.6692
1,29,2013-01-11,3509.6033
1,29,2013-01-18,3088.0835
1,29,2013-01-25,3270.6675
1,29,2013-02-01,4714.6646
1,29,2013-02-08,4937.434
1,29,2013-02-15,5297.7983
1,29,2013-02-22,4761.0566
1,29,2013-03-01,4620.787
1,29,2013-03-08,4093.5732
1,29,2013-03-15,4332.6123
1,29,2013-03-22,4687.6577
1,29,2013-03-29,4426.071
1,29,2013-04-05,4649.4106
1,29,2013-04-12,4125.107
1,29,2013-04-19,3986.1287
1,29,2013-04-26,3953.732
1,29,2013-05-03,5253.3413
1,29,2013-05-10,5475.305
1,29,2013-05-17,5338.0063
1,29,2013-05-24,5647.6455
1,29,2013-05-31,5266.2256
1,29,2013-06-07,5535.025
1,29,2013-06-14,5351.9595
1,29,2013-06-21,5304.3477
1,29,2013-06-28,5185.4927
1,29,2013-07-05,5462.64
1,29,2013-07-12,5225.345
1,29,2013-07-19,5184.2974
1,29,2013-07-26,4998.893
1,30,2012-11-02,3381.923
1,30,2012-11-09,4053.8147
1,30,2012-11-16,3661.3127
1,30,2012-11-23,4768.1396
1,30,2012-11-30,5464.75
1,30,2012-12-07,4015.8164
1,30,2012-12-14,5505.4844
1,30,2012-12-21,9610.892
1,30,2012-12-28,3148.453
1,30,2013-01-04,2502.622
1,30,2013-01-11,2810.5557
1,30,2013-01-18,2389.036
1,30,2013-01-25,2571.6199
1,30,2013-02-01,4015.615
1,30,2013-02-08,4238.385
1,30,2013-02-15,4598.75
1,30,2013-02-22,4062.0068
1,30,2013-03-01,3921.7373
1,30,2013-03-08,3394.5242
1,30,2013-03-15,3633.5625
1,30,2013-03-22,3988.608
1,30,2013-03-29,3727.02
1,30,2013-04-05,3950.3596
1,30,2013-04-12,3426.0574
1,30,2013-04-19,3287.0806
1,30,2013-04-26,3254.6838
1,30,2013-05-03,4554.293
1,30,2013-05-10,4776.257
1,30,2013-05-17,4638.958
1,30,2013-05-24,4431.1016
1,30,2013-05-31,4567.1772
1,30,2013-06-07,4835.9766
1,30,2013-06-14,4652.911
1,30,2013-06-21,4605.2993
1,30,2013-06-28,4486.4443
1,30,2013-07-05,4763.592
1,30,2013-07-12,4526.297
1,30,2013-07-19,4485.249
1,30,2013-07-26,4299.8447
1,31,2012-11-02,2759.5862
1,31,2012-11-09,3431.4773
1,31,2012-11-16,3038.976
1,31,2012-11-23,4239.398
1,31,2012-11-30,4936.0083
1,31,2012-12-07,3487.0742
1,31,2012-12-14,4976.7427
1,31,2012-12-21,9082.148
1,31,2012-12-28,2619.711
1,31,2013-01-04,1527.2732
1,31,2013-01-11,1835.2065
1,31,2013-01-18,1413.6871
1,31,2013-01-25,2070.446
1,31,2013-02-01,2856.4758
1,31,2013-02-08,3079.2454
1,31,2013-02-15,3439.6096
1,31,2013-02-22,3377.0427
1,31,2013-03-01,2762.5984
1,31,2013-03-08,2235.3853
1,31,2013-03-15,2474.4236
1,31,2013-03-22,3303.644
1,31,2013-03-29,3042.0564
1,31,2013-04-05,2791.2207
1,31,2013-04-12,2336.8738
1,31,2013-04-19,2200.039
1,31,2013-04-26,2569.7202
1,31,2013-05-03,3322.2612
1,31,2013-05-10,3544.225
1,31,2013-05-17,3406.9258
1,31,2013-05-24,3808.7632
1,31,2013-05-31,3944.839
1,31,2013-06-07,4213.64
1,31,2013-06-14,4030.5732
1,31,2013-06-21,3982.9617
1,31,2013-06-28,3864.1064
1,31,2013-07-05,4141.2554
1,31,2013-07-12,3903.9592
1,31,2013-07-19,3862.9114
1,31,2013-07-26,3677.5073
1,32,2012-11-02,5543.037
1,32,2012-11-09,6100.393
1,32,2012-11-16,5707.893
1,32,2012-11-23,7999.5347
1,32,2012-11-30,8245.982
1,32,2012-12-07,7619.027
1,32,2012-12-14,10168.725
1,32,2012-12-21,14901.863
1,32,2012-12-28,8485.052
1,32,2013-01-04,4641.3877
1,32,2013-01-11,5051.0186
1,32,2013-01-18,4527.802
1,32,2013-01-25,4616.928
1,32,2013-02-01,6253.0713
1,32,2013-02-08,6475.841
1,32,2013-02-15,6734.5073
1,32,2013-02-22,6045.96
1,32,2013-03-01,6159.194
1,32,2013-03-08,5631.9805
1,32,2013-03-15,5827.669
1,32,2013-03-22,6030.909
1,32,2013-03-29,5510.232
1,32,2013-04-05,6187.8174
1,32,2013-04-12,5690.119
1,32,2013-04-19,5553.2847
1,32,2013-04-26,5296.9854
1,32,2013-05-03,7251.6787
1,32,2013-05-10,7473.6426
1,32,2013-05-17,7292.994
1,32,2013-05-24,7382.565
1,32,2013-05-31,6859.1963
1,32,2013-06-07,7372.087
1,32,2013-06-14,7145.672
1,32,2013-06-21,7098.06
1,32,2013-06-28,6778.4634
1,32,2013-07-05,7299.702
1,32,2013-07-12,7019.0576
1,32,2013-07-19,6978.01
1,32,2013-07-26,6792.6055
1,33,2012-11-02,5400.9414
1,33,2012-11-09,5958.2974
1,33,2012-11-16,5565.7974
1,33,2012-11-23,7857.439
1,33,2012-11-30,8103.8877
1,33,2012-12-07,7476.931
1,33,2012-12-14,9265.224
1,33,2012-12-21,13998.362
1,33,2012-12-28,6695.4556
1,33,2013-01-04,4499.292
1,33,2013-01-11,4908.923
1,33,2013-01-18,4385.706
1,33,2013-01-25,4474.8325
1,33,2013-02-01,6110.9756
1,33,2013-02-08,6333.745
1,33,2013-02-15,6592.4116
1,33,2013-02-22,5903.8643
1,33,2013-03-01,6017.098
1,33,2013-03-08,5489.885
1,33,2013-03-15,5685.573
1,33,2013-03-22,5888.8135
1,33,2013-03-29,5368.136
1,33,2013-04-05,6045.7217
1,33,2013-04-12,5548.0234
1,33,2013-04-19,5411.189
1,33,2013-04-26,5154.8896
1,33,2013-05-03,7109.583
1,33,2013-05-10,7331.547
1,33,2013-05-17,7150.8984
1,33,2013-05-24,7240.469
1,33,2013-05-31,6717.1006
1,33,2013-06-07,7229.991
1,33,2013-06-14,7003.576
1,33,2013-06-21,6955.9644
1,33,2013-06-28,6636.3677
1,33,2013-07-05,7157.6064
1,33,2013-07-12,6876.962
1,33,2013-07-19,6835.914
1,33,2013-07-26,6650.51
1,34,2012-11-02,11589.802
1,34,2012-11-09,12117.608
1,34,2012-11-16,11800.621
1,34,2012-11-23,11297.366
1,34,2012-11-30,12059.312
1,34,2012-12-07,10560.417
1,34,2012-12-14,11297.039
1,34,2012-12-21,16030.178
1,34,2012-12-28,8425.188
1,34,2013-01-04,10467.867
1,34,2013-01-11,10847.948
1,34,2013-01-18,10324.731
1,34,2013-01-25,10361.856
1,34,2013-02-01,12485.028
1,34,2013-02-08,12678.248
1,34,2013-02-15,12936.916
1,34,2013-02-22,12473.312
1,34,2013-03-01,12403.869
1,34,2013-03-08,12149.182
1,34,2013-03-15,12264.723
1,34,2013-03-22,12415.961
1,34,2013-03-29,12235.461
1,34,2013-04-05,12734.567
1,34,2013-04-12,12207.321
1,34,2013-04-19,12070.486
1,34,2013-04-26,11762.186
1,34,2013-05-03,13798.435
1,34,2013-05-10,13910.699
1,34,2013-05-17,13730.051
1,34,2013-05-24,13429.333
1,34,2013-05-31,13391.913
1,34,2013-06-07,13418.855
1,34,2013-06-14,13162.892
1,34,2013-06-21,13115.28
1,34,2013-06-28,13311.18
1,34,2013-07-05,13346.47
1,34,2013-07-12,13036.276
1,34,2013-07-19,12995.2295
1,34,2013-07-26,12809.826
1,35,2012-11-02,2136.138
1,35,2012-11-09,2633.5056
1,35,2012-11-16,2316.5178
1,35,2012-11-23,2791.8538
1,35,2012-11-30,3121.7913
1,35,2012-12-07,2530.8704
1,35,2012-12-14,3065.0334
1,35,2012-12-21,6621.62
1,35,2012-12-28,1159.4869
1,35,2013-01-04,1213.2925
1,35,2013-01-11,1677.4991
1,35,2013-01-18,1154.2817
1,35,2013-01-25,1563.1615
1,35,2013-02-01,2755.4026
1,35,2013-02-08,2918.1833
1,35,2013-02-15,3176.85
1,35,2013-02-22,2815.6897
1,35,2013-03-01,2707.0073
1,35,2013-03-08,2119.8054
1,35,2013-03-15,2235.347
1,35,2013-03-22,2758.3398
1,35,2013-03-29,2597.8328
1,35,2013-04-05,2621.0654
1,35,2013-04-12,2177.9446
1,35,2013-04-19,2041.1094
1,35,2013-04-26,2104.5632
1,35,2013-05-03,3306.1667
1,35,2013-05-10,3387.9927
1,35,2013-05-17,3207.3447
1,35,2013-05-24,3379.993
1,35,2013-05-31,3260.954
1,35,2013-06-07,3558.896
1,35,2013-06-14,3387.0576
1,35,2013-06-21,3339.446
1,35,2013-06-28,3180.2197
1,35,2013-07-05,3486.5122
1,35,2013-07-12,3260.4429
1,35,2013-07-19,3219.395
1,35,2013-07-26,2832.3909
1,36,2012-11-02,2072.0151
1,36,2012-11-09,2569.3826
1,36,2012-11-16,2252.3948
1,36,2012-11-23,2791.8538
1,36,2012-11-30,3121.7913
1,36,2012-12-07,2530.8704
1,36,2012-12-14,3065.0334
1,36,2012-12-21,6621.62
1,36,2012-12-28,1159.4869
1,36,2013-01-04,1062.4469
1,36,2013-01-11,1526.6538
1,36,2013-01-18,1003.4361
1,36,2013-01-25,1499.0385
1,36,2013-02-01,2604.5571
1,36,2013-02-08,2767.338
1,36,2013-02-15,3026.0046
1,36,2013-02-22,2751.5667
1,36,2013-03-01,2556.1619
1,36,2013-03-08,1968.96
1,36,2013-03-15,2084.5015
1,36,2013-03-22,2694.2168
1,36,2013-03-29,2533.7097
1,36,2013-04-05,2470.22
1,36,2013-04-12,2027.099
1,36,2013-04-19,1890.2642
1,36,2013-04-26,2040.44
1,36,2013-05-03,3155.3213
1,36,2013-05-10,3237.1472
1,36,2013-05-17,3056.4993
1,36,2013-05-24,3315.8699
1,36,2013-05-31,3196.831
1,36,2013-06-07,3494.773
1,36,2013-06-14,3322.9346
1,36,2013-06-21,3275.323
1,36,2013-06-28,3116.0967
1,36,2013-07-05,3422.3892
1,36,2013-07-12,3196.3198
1,36,2013-07-19,3155.272
1,36,2013-07-26,2768.2678
1,37,2012-11-02,2072.0151
1,37,2012-11-09,2569.3826
1,37,2012-11-16,2252.3948
1,37,2012-11-23,2791.8538
1,37,2012-11-30,3121.7913
1,37,2012-12-07,2530.8704
1,37,2012-12-14,3065.0334
1,37,2012-12-21,6621.62
1,37,2012-12-28,913.0978
1,37,2013-01-04,1172.5295
1,37,2013-01-11,1636.7363
1,37,2013-01-18,1524.8284
1,37,2013-01-25,1609.1211
1,37,2013-02-01,2604.5571
1,37,2013-02-08,2767.338
1,37,2013-02-15,3026.0046
1,37,2013-02-22,2751.5667
1,37,2013-03-01,2556.1619
1,37,2013-03-08,1968.96
1,37,2013-03-15,2084.5015
1,37,2013-03-22,2694.2168
1,37,2013-03-29,2533.7097
1,37,2013-04-05,2766.8894
1,37,2013-04-12,2027.099
1,37,2013-04-19,1890.2642
1,37,2013-04-26,2040.44
1,37,2013-05-03,1839.9028
1,37,2013-05-10,1921.7286
1,37,2013-05-17,1741.0807
1,37,2013-05-24,2000.4513
1,37,2013-05-31,1881.4125
1,37,2013-06-07,2179.3545
1,37,2013-06-14,2007.516
1,37,2013-06-21,1959.9044
1,37,2013-06-28,1800.6781
1,37,2013-07-05,2106.9707
1,37,2013-07-12,1880.9014
1,37,2013-07-19,1839.8535
1,37,2013-07-26,1452.8494
1,38,2012-11-02,77050.97
1,38,2012-11-09,74682.29
1,38,2012-11-16,72386.01
1,38,2012-11-23,73410.695
1,38,2012-11-30,73178.336
1,38,2012-12-07,76144.55
1,38,2012-12-14,72901.07
1,38,2012-12-21,76231.7
1,38,2012-12-28,69565.12
1,38,2013-01-04,84722.43
1,38,2013-01-11,80516.05
1,38,2013-01-18,76603.02
1,38,2013-01-25,74520.766
1,38,2013-02-01,79136.19
1,38,2013-02-08,77918.875
1,38,2013-02-15,75373.67
1,38,2013-02-22,73398.4
1,38,2013-03-01,78936.5
1,38,2013-03-08,80491.79
1,38,2013-03-15,75671.9
1,38,2013-03-22,73341.055
1,38,2013-03-29,73628.336
1,38,2013-04-05,79802.93
1,38,2013-04-12,76345.54
1,38,2013-04-19,76702.49
1,38,2013-04-26,75093.07
1,38,2013-05-03,72223.516
1,38,2013-05-10,71858.68
1,38,2013-05-17,69787.055
1,38,2013-05-24,67588.625
1,38,2013-05-31,67050.65
1,38,2013-06-07,69220.4
1,38,2013-06-14,67504.375
1,38,2013-06-21,67456.766
1,38,2013-06-28,66418.664
1,38,2013-07-05,71221.914
1,38,2013-07-12,67377.76
1,38,2013-07-19,67160.98
1,38,2013-07-26,66975.58
1,40,2012-11-02,58034.094
1,40,2012-11-09,58257.36
1,40,2012-11-16,55348.56
1,40,2012-11-23,55439.336
1,40,2012-11-30,56251.812
1,40,2012-12-07,57387.1
1,40,2012-12-14,55580.88
1,40,2012-12-21,58766.52
1,40,2012-12-28,53351.582
1,40,2013-01-04,60647.863
1,40,2013-01-11,59988.184
1,40,2013-01-18,55813.6
1,40,2013-01-25,55125.668
1,40,2013-02-01,59797.617
1,40,2013-02-08,60099.59
1,40,2013-02-15,57554.406
1,40,2013-02-22,56973.465
1,40,2013-03-01,59872.86
1,40,2013-03-08,59626.11
1,40,2013-03-15,56957.37
1,40,2013-03-22,56916.117
1,40,2013-03-29,55412.656
1,40,2013-04-05,59696.89
1,40,2013-04-12,55435.29
1,40,2013-04-19,55454.613
1,40,2013-04-26,55239.523
1,40,2013-05-03,56755.98
1,40,2013-05-10,56391.133
1,40,2013-05-17,54319.516
1,40,2013-05-24,53515.406
1,40,2013-05-31,53529.066
1,40,2013-06-07,55393.76
1,40,2013-06-14,53431.16
1,40,2013-06-21,53383.55
1,40,2013-06-28,53093.68
1,40,2013-07-05,55594.996
1,40,2013-07-12,53304.55
1,40,2013-07-19,53087.78
1,40,2013-07-26,52902.38
1,41,2012-11-02,3096.656
1,41,2012-11-09,3141.3408
1,41,2012-11-16,2940.3396
1,41,2012-11-23,4064.3506
1,41,2012-11-30,4379.111
1,41,2012-12-07,3631.4995
1,41,2012-12-14,4205.898
1,41,2012-12-21,8330.26
1,41,2012-12-28,2489.398
1,41,2013-01-04,1338.0541
1,41,2013-01-11,1456.4932
1,41,2013-01-18,1376.8932
1,41,2013-01-25,1689.2635
1,41,2013-02-01,2456.2397
1,41,2013-02-08,2758.2175
1,41,2013-02-15,3262.6274
1,41,2013-02-22,2989.3325
1,41,2013-03-01,2154.793
1,41,2013-03-08,1908.0432
1,41,2013-03-15,2288.8965
1,41,2013-03-22,2931.9827
1,41,2013-03-29,2549.8445
1,41,2013-04-05,2317.2449
1,41,2013-04-12,2055.77
1,41,2013-04-19,2075.0908
1,41,2013-04-26,2191.5657
1,41,2013-05-03,2743.115
1,41,2013-05-10,2592.713
1,41,2013-05-17,3012.1243
1,41,2013-05-24,3508.4365
1,41,2013-05-31,3044.6394
1,41,2013-06-07,3033.8074
1,41,2013-06-14,3424.192
1,41,2013-06-21,3376.5803
1,41,2013-06-28,2969.831
1,41,2013-07-05,3413.6304
1,41,2013-07-12,3297.5771
1,41,2013-07-19,3080.805
1,41,2013-07-26,2895.4014
1,42,2012-11-02,5479.4487
1,42,2012-11-09,5524.134
1,42,2012-11-16,5149.8994
1,42,2012-11-23,5917.5737
1,42,2012-11-30,6641.382
1,42,2012-12-07,5618.3765
1,42,2012-12-14,6059.1206
1,42,2012-12-21,10207.328
1,42,2012-12-28,4366.4673
1,42,2013-01-04,4763.7383
1,42,2013-01-11,4748.526
1,42,2013-01-18,4495.6924
1,42,2013-01-25,4608.514
1,42,2013-02-01,5518.359
1,42,2013-02-08,5820.3374
1,42,2013-02-15,6151.513
1,42,2013-02-22,5765.697
1,42,2013-03-01,5303.9395
1,42,2013-03-08,5057.19
1,42,2013-03-15,5264.809
1,42,2013-03-22,5708.3467
1,42,2013-03-29,5714.995
1,42,2013-04-05,5600.044
1,42,2013-04-12,5031.6826
1,42,2013-04-19,5051.0034
1,42,2013-04-26,4967.93
1,42,2013-05-03,5892.261
1,42,2013-05-10,5741.8613
1,42,2013-05-17,5988.038
1,42,2013-05-24,6284.8013
1,42,2013-05-31,6209.7905
1,42,2013-06-07,6117.0586
1,42,2013-06-14,6200.5566
1,42,2013-06-21,6152.945
1,42,2013-06-28,6134.9834
1,42,2013-07-05,6496.8804
1,42,2013-07-12,6073.9424
1,42,2013-07-19,5857.1704
1,42,2013-07-26,5671.766
1,44,2012-11-02,5187.4517
1,44,2012-11-09,5232.1367
1,44,2012-11-16,4857.9023
1,44,2012-11-23,5691.7563
1,44,2012-11-30,6265.5615
1,44,2012-12-07,5284.5425
1,44,2012-12-14,5833.303
1,44,2012-12-21,9981.512
1,44,2012-12-28,4140.6494
1,44,2013-01-04,3909.5293
1,44,2013-01-11,4002.3337
1,44,2013-01-18,3749.4998
1,44,2013-01-25,3862.3215
1,44,2013-02-01,4772.168
1,44,2013-02-08,5074.1465
1,44,2013-02-15,5405.3223
1,44,2013-02-22,5019.506
1,44,2013-03-01,4557.7485
1,44,2013-03-08,4310.999
1,44,2013-03-15,4518.618
1,44,2013-03-22,4962.156
1,44,2013-03-29,4712.874
1,44,2013-04-05,4745.8364
1,44,2013-04-12,4285.4917
1,44,2013-04-19,4304.8125
1,44,2013-04-26,4221.7393
1,44,2013-05-03,5146.0703
1,44,2013-05-10,4995.6704
1,44,2013-05-17,5241.847
1,44,2013-05-24,5538.6104
1,44,2013-05-31,5207.6694
1,44,2013-06-07,5262.851
1,44,2013-06-14,5454.3657
1,44,2013-06-21,5406.754
1,44,2013-06-28,5132.8623
1,44,2013-07-05,5642.673
1,44,2013-07-12,5327.7515
1,44,2013-07-19,5110.9795
1,44,2013-07-26,4925.575
1,45,2012-11-30,2181.32
1,45,2012-12-07,769.3198
1,45,2013-01-18,-442.7589
1,45,2013-02-01,579.9079
1,45,2013-02-08,881.8858
1,45,2013-02-15,1213.062
1,45,2013-02-22,1061.1664
1,46,2012-11-02,18862.014
1,46,2012-11-09,19421.549
1,46,2012-11-16,18532.467
1,46,2012-11-23,19822.59
1,46,2012-11-30,19916.102
1,46,2012-12-07,19288.61
1,46,2012-12-14,24099.168
1,46,2012-12-21,32530.42
1,46,2012-12-28,21236.26
1,46,2013-01-04,18911.037
1,46,2013-01-11,18920.424
1,46,2013-01-18,18421.504
1,46,2013-01-25,18230.287
1,46,2013-02-01,19690.262
1,46,2013-02-08,19992.236
1,46,2013-02-15,20181.943
1,46,2013-02-22,19506.607
1,46,2013-03-01,19694.414
1,46,2013-03-08,19447.662
1,46,2013-03-15,19513.812
1,46,2013-03-22,19449.26
1,46,2013-03-29,18671.312
1,46,2013-04-05,20726.854
1,46,2013-04-12,19280.688
1,46,2013-04-19,19300.006
1,46,2013-04-26,18808.275
1,46,2013-05-03,20470.678
1,46,2013-05-10,20835.125
1,46,2013-05-17,20424.982
1,46,2013-05-24,19959.92
1,46,2013-05-31,19254.613
1,46,2013-06-07,20669.984
1,46,2013-06-14,19875.676
1,46,2013-06-21,19828.064
1,46,2013-06-28,19179.805
1,46,2013-07-05,20638.018
1,46,2013-07-12,19644.45
1,46,2013-07-19,19427.678
1,46,2013-07-26,19242.273
1,47,2012-12-21,4653.0854
1,47,2013-03-01,1700.9233
1,47,2013-04-26,1467.6517
1,47,2013-05-10,1498.3766
1,48,2012-11-02,1805.082
1,48,2012-11-09,1652.4507
1,48,2012-11-16,1550.2303
1,48,2012-11-23,2436.6316
1,48,2012-11-30,2903.0164
1,48,2012-12-07,1894.5898
1,48,2012-12-14,2578.1775
1,48,2012-12-21,6082.084
1,48,2012-12-28,1726.6951
1,48,2013-01-04,1324.5315
1,48,2013-01-11,1735.9836
1,48,2013-01-18,1311.7598
1,48,2013-01-25,1698.71
1,48,2013-02-01,2505.816
1,48,2013-02-08,2807.7937
1,48,2013-02-15,3072.196
1,48,2013-02-22,2582.3364
1,48,2013-03-01,2117.2742
1,48,2013-03-08,1870.5247
1,48,2013-03-15,2011.3701
1,48,2013-03-22,2524.9868
1,48,2013-03-29,2212.331
1,48,2013-04-05,2412.7136
1,48,2013-04-12,1778.2437
1,48,2013-04-19,1797.5645
1,48,2013-04-26,1884.0027
1,48,2013-05-03,2527.7295
1,48,2013-05-10,2180.0112
1,48,2013-05-17,2556.731
1,48,2013-05-24,2769.3318
1,48,2013-05-31,2353.098
1,48,2013-06-07,2290.4692
1,48,2013-06-14,2685.0872
1,48,2013-06-21,2637.4756
1,48,2013-06-28,2362.0889
1,48,2013-07-12,2530.585
1,48,2013-07-19,2313.8125
1,48,2013-07-26,2128.4092
1,49,2012-11-02,7845.7603
1,49,2012-11-09,8146.0884
1,49,2012-11-16,7590.9097
1,49,2012-11-23,8477.311
1,49,2012-11-30,8813.854
1,49,2012-12-07,8205.663
1,49,2012-12-14,8618.855
1,49,2012-12-21,11208.46
1,49,2012-12-28,7222.8613
1,49,2013-01-04,6540.844
1,49,2013-01-11,6681.902
1,49,2013-01-18,6257.6787
1,49,2013-01-25,6404.361
1,49,2013-02-01,7451.7354
1,49,2013-02-08,7753.714
1,49,2013-02-15,8018.116
1,49,2013-02-22,7497.256
1,49,2013-03-01,7272.4604
1,49,2013-03-08,7025.7104
1,49,2013-03-15,7166.556
1,49,2013-03-22,7439.906
1,49,2013-03-29,6997.4077
1,49,2013-04-05,7914.0264
1,49,2013-04-12,6933.4297
1,49,2013-04-19,6952.7505
1,49,2013-04-26,6798.9214
1,49,2013-05-03,8896.535
1,49,2013-05-10,9001.776
1,49,2013-05-17,8925.536
1,49,2013-05-24,8897.871
1,49,2013-05-31,8351.794
1,49,2013-06-07,9142.363
1,49,2013-06-14,8813.626
1,49,2013-06-21,8766.015
